"Key","Value"
"eb8e1e13-d7fd-4e6c-81a5-f1a4f1307db3","SRMW-Win-ComplMsg-General"
"69610d05-a94f-47ef-8894-7a1199e51591","SRMW-Mobile-ComplMsg-General"
"f20e4372-cf44-4700-b753-6905cf8baf39","SRMW-Mobile-ComplMsg-OS"
"2028eebc-1806-44af-99ac-5125b651b85e","SRMW-Win-ComplMsg-OS"
