"id","type","name"
"856708a6-1af5-4759-9d84-2842a84732bf","#microsoft.graph.iosStoreApp","Microsoft OneDrive"
"57bdff5a-7c96-46ac-b329-3b888401d14f","#microsoft.graph.managedAndroidStoreApp","Microsoft OneDrive"
"c3d7810b-6c77-476a-8864-82c21787696e","#microsoft.graph.androidManagedStoreApp","Microsoft OneDrive"
"08080b9f-6b8b-45a9-98d2-d564fb3d91f5","#microsoft.graph.managedIOSStoreApp","Microsoft OneDrive"
"a7335444-2a07-490d-a9e5-5d76bc863ec9","#microsoft.graph.managedAndroidStoreApp","Microsoft OneNote"
"21838fb8-cf45-4250-b773-79d267fd3946","#microsoft.graph.iosStoreApp","Microsoft OneNote"
"ec264a3d-7472-424e-a48c-db6d333aa5e6","#microsoft.graph.managedIOSStoreApp","Microsoft OneNote"
"39023cc7-bef9-44a9-992f-b69b7fe537d0","#microsoft.graph.androidManagedStoreApp","Microsoft OneNote: Save Notes"
"1ba47a1b-074f-402b-b711-bde5c1d944e1","#microsoft.graph.managedAndroidStoreApp","Microsoft Outlook"
"bb5ec8cb-ac80-46af-afe4-c365168f6c76","#microsoft.graph.androidManagedStoreApp","Microsoft Outlook"
"485992b0-7311-4221-afd5-f061c84e6f1f","#microsoft.graph.managedIOSStoreApp","Microsoft Outlook"
"88e02527-f5be-4a7e-b9ea-ffebd5075adb","#microsoft.graph.iosStoreApp","Microsoft Outlook"
"21249bdf-cf23-46f3-90a4-66b8a289e746","#microsoft.graph.managedIOSStoreApp","Microsoft Planner"
"8d2f46f7-71f4-42f1-a339-8c10015d9392","#microsoft.graph.androidManagedStoreApp","Microsoft Planner"
"8cd7ba0a-f16c-4568-b5d7-a60dd83bc66b","#microsoft.graph.managedAndroidStoreApp","Microsoft Planner"
"e9095346-31b0-449a-b861-6e9c3a8d5e3f","#microsoft.graph.managedIOSStoreApp","Microsoft Power Apps"
"8f788997-3942-4ba2-b43a-0d0447199e26","#microsoft.graph.androidManagedStoreApp","Microsoft Power BI"
"817758a8-51d2-4168-939a-698c06e6b57e","#microsoft.graph.managedAndroidStoreApp","Microsoft Power BI"
"1544561a-d1b1-42f6-966d-a311dbe5d06b","#microsoft.graph.managedIOSStoreApp","Microsoft Power BI"
"41fbe151-9e36-4269-afb1-0351bb8b9613","#microsoft.graph.iosStoreApp","Microsoft PowerPoint"
"0548bc27-51a7-4a11-9ca4-085216d2838b","#microsoft.graph.androidManagedStoreApp","Microsoft PowerPoint"
"78a251ae-ac9b-4d52-a620-1592cca064b2","#microsoft.graph.managedAndroidStoreApp","Microsoft PowerPoint"
"17c10288-94ec-4860-ae7d-1be529e249e3","#microsoft.graph.managedIOSStoreApp","Microsoft PowerPoint"
"b20a4304-0e27-4b3f-bbff-6a612164df50","#microsoft.graph.managedAndroidStoreApp","Microsoft SharePoint"
"3b2a5200-272e-419f-a2a9-ac5b22c24632","#microsoft.graph.managedIOSStoreApp","Microsoft SharePoint"
"32fa2fbd-4bdc-4f33-809b-a1c0e25d263f","#microsoft.graph.managedIOSStoreApp","Microsoft StaffHub"
"fa529623-547e-49fd-9b3a-c146909e8b41","#microsoft.graph.managedAndroidStoreApp","Microsoft StaffHub"
"34dce487-fa9c-455d-b8e0-54121c851be2","#microsoft.graph.managedAndroidStoreApp","Microsoft Teams"
"4d66e969-6b17-467e-a888-841211afb5a5","#microsoft.graph.managedIOSStoreApp","Microsoft Teams"
"5e090651-89b0-44a6-8fbb-a9eb280b7dfc","#microsoft.graph.iosStoreApp","Microsoft Teams"
"64ee3e5b-0ef7-4018-88e0-e100308b97ee","#microsoft.graph.androidManagedStoreApp","Microsoft Teams"
"206a05ce-8e3d-4f44-b5a0-0fa961d6f8d8","#microsoft.graph.windowsMobileMSI","Microsoft Teams Desktop Client"
"35b2bc50-5e63-4450-b73c-ace8825e32bf","#microsoft.graph.androidManagedStoreApp","Microsoft To Do: Lists & Tasks"
"fb8f0dd2-a1eb-4c2c-8359-172e56f13969","#microsoft.graph.winGetApp","Microsoft To Do: Lists, Tasks & Reminders"
"e3659a58-f7e9-4aeb-91d8-01fd45cf8d4c","#microsoft.graph.managedAndroidStoreApp","Microsoft To-Do"
"57fcd4ff-5a1b-4222-8609-17de9bc3266f","#microsoft.graph.managedIOSStoreApp","Microsoft To-Do"
"2316bdfb-1948-4fc2-8f40-138ce1197b93","#microsoft.graph.androidManagedStoreApp","Microsoft Translator"
"43df5a7b-f379-4e5c-a7df-3191626f5f70","#microsoft.graph.winGetApp","Microsoft Whiteboard"
"31c7bfc7-b747-4792-98b1-500f08a68b75","#microsoft.graph.managedAndroidStoreApp","Microsoft Whiteboard"
"203b920f-5ca8-46af-a4b3-6336bf5295c5","#microsoft.graph.androidManagedStoreApp","Microsoft Whiteboard"
"ab088f6d-d807-40bc-bab6-7b6435864ca3","#microsoft.graph.managedIOSStoreApp","Microsoft Whiteboard"
"1caa3dec-45af-47ac-95be-66fcd81dafe2","#microsoft.graph.managedIOSStoreApp","Microsoft Word"
"d0e487c1-c41c-434c-a345-6ec9e643a541","#microsoft.graph.managedAndroidStoreApp","Microsoft Word"
"7f213ec1-5ea0-493a-a579-ff7794105260","#microsoft.graph.iosStoreApp","Microsoft Word"
"40acaffb-d6e4-43c7-b3c2-702b8939fec2","#microsoft.graph.androidManagedStoreApp","Microsoft Word: Edit Documents"
"555d59f6-d5e8-4edf-9bf0-a279e7d0ae4e","#microsoft.graph.managedIOSStoreApp","Mobile Helix Link for InTune"
"f0044f0d-4066-40b0-ba19-9355b530d949","#microsoft.graph.managedIOSStoreApp","Mobile Work Orders"
"5ff1fed9-933e-4301-b2b9-422557af82eb","#microsoft.graph.win32LobApp","mRemoteNG"
"f70b7dbc-a5c7-43e8-a628-795cd404d861","#microsoft.graph.managedAndroidStoreApp","MultiLine for Intune"
"095f4d49-a909-4ca7-8eea-9aad181d6924","#microsoft.graph.managedIOSStoreApp","MultiLine for Intune"
"93290a41-1fe5-4912-925f-94ec6e491864","#microsoft.graph.managedIOSStoreApp","MURAL - Visual Collaboration"
"a67d0f84-bbb0-469d-bad9-ab3096793f7f","#microsoft.graph.managedAndroidStoreApp","MURAL - Visual Collaboration"
"2a287fef-6758-458c-a40c-77266ab65a09","#microsoft.graph.androidManagedStoreApp","My Files"
"8a905b8b-38ca-472f-98a3-7a4fccb19142","#microsoft.graph.managedIOSStoreApp","My Portal By MangoApps"
"764a5cb0-46f2-4245-b291-a979663d7ff5","#microsoft.graph.managedAndroidStoreApp","My Portal By MangoApps"
"8b9dd924-d436-4785-9212-cafd9cc2d175","#microsoft.graph.managedAndroidStoreApp","myBLDNG"
"4b5897fb-3fd1-48d7-b06e-db5ff1843b3a","#microsoft.graph.managedIOSStoreApp","myBLDNG"
"b23f67da-c78f-4c2b-b9ca-356dc5d5126c","#microsoft.graph.managedIOSStoreApp","MyITOps for Intune"
"ffd3b612-f7f9-4ab4-8fc1-9ad7d2be2ecb","#microsoft.graph.managedAndroidStoreApp","MyITOps for Intune"
"9e7d7b57-fe33-46af-95c8-7cde5e2c1edb","#microsoft.graph.managedAndroidStoreApp","MyQ Roger: OCR scanner PDF"
"0acd6b2d-8375-4a6b-920a-7d91e3165233","#microsoft.graph.managedIOSStoreApp","MyQ Roger: OCR scanner PDF"
"bcd043a2-dcc7-4a96-bc21-75b19752aa41","#microsoft.graph.managedAndroidStoreApp","Naso Mobile"
"5fdb324c-3ec6-4697-aaf0-7db9d6be115c","#microsoft.graph.managedIOSStoreApp","Naso Mobile"
"8bd9788e-dca6-4efa-8442-114eb493d92b","#microsoft.graph.managedAndroidStoreApp","Nexis Newsdesk™ Mobile"
"7bded0b9-7046-42c8-b3c5-25ac778f0fcf","#microsoft.graph.managedIOSStoreApp","Nexis Newsdesk™ Mobile"
"ca6553a6-faa4-4bff-8e42-245613aa351f","#microsoft.graph.managedAndroidStoreApp","Notate for Intune"
"e00ab48e-9a8f-47ef-a290-aa1d1c6e6042","#microsoft.graph.managedIOSStoreApp","Notate for Intune"
"0a9e16d5-0295-4c41-b5b3-5dee34e1b6fb","#microsoft.graph.win32LobApp","Notepad++"
"517f96f5-024c-44e2-be17-425b59ccba51","#microsoft.graph.managedIOSStoreApp","Now® Mobile - Intune"
"b5df8fec-82b5-447c-9edd-a3a59a9e2b24","#microsoft.graph.managedAndroidStoreApp","Now® Mobile - Intune"
"d0240048-c404-4d29-926c-be68490e6300","#microsoft.graph.winGetApp","OBS Studio"
"af4abf23-6291-42f8-abb6-652b6dbfdbcf","#microsoft.graph.androidManagedStoreWebApp","Office information"
"71cacdae-ba86-4cec-ae46-e5e1e8266d58","#microsoft.graph.managedAndroidStoreApp","OfficeMail Go"
"b7ac639d-9ffa-4b3c-be4e-0251055f3971","#microsoft.graph.managedIOSStoreApp","Omnipresence Go"
"956b125a-09a9-4a31-b515-eae9a8e722dd","#microsoft.graph.managedAndroidStoreApp","Omnipresence Go"
"c9bde381-a4c8-41b5-99b3-33405331869d","#microsoft.graph.managedIOSStoreApp","Outlook Groups"
"37f831d5-a0af-4bde-8f94-cb17dbc97126","#microsoft.graph.managedAndroidStoreApp","Outlook Groups"
"c86f803c-887b-48ec-82f7-eaef841d48a4","#microsoft.graph.win32LobApp","paint.net"
"b635fceb-89d9-4bba-af97-129ab6f2ef13","#microsoft.graph.win32LobApp","PDF24 Creator"
"90b30a44-bf1d-4e45-98d1-b494a75ca6ba","#microsoft.graph.managedAndroidStoreApp","PenPoint"
"23b9713f-1c57-4cc2-8488-c5b167de7b90","#microsoft.graph.managedIOSStoreApp","PenPoint"
"7c5efff2-d3cf-401a-8594-5a19493906ad","#microsoft.graph.androidManagedStoreApp","Phone"
"511e8529-bf7a-4bd1-88d9-72d93cf6750e","#microsoft.graph.managedIOSStoreApp","PK Protect for Intune"
"62727815-1294-4f99-96e4-8c912f339919","#microsoft.graph.managedAndroidStoreApp","Power Apps"
"792a8889-1a2d-46e3-9917-c2592e957b30","#microsoft.graph.androidManagedStoreApp","Power Apps"
"c1c30ec7-4268-4c60-ba42-137ec46aff0d","#microsoft.graph.androidManagedStoreApp","Power Automate"
"944aac39-578e-479f-981a-a8ae202de97a","#microsoft.graph.managedIOSStoreApp","Power Automate"
"a88a40d2-0b4d-40a6-8d88-c413058b06d7","#microsoft.graph.managedAndroidStoreApp","Power Automate"
"d2d2b309-7695-48fc-a527-0de77d969ce7","#microsoft.graph.managedAndroidStoreApp","PrinterOn for Microsoft"
"ab18cdef-4166-4ea2-bc8b-766411b6161b","#microsoft.graph.managedIOSStoreApp","PrinterOn for Microsoft"
"6f365a1d-0f1e-4663-8a4b-0609ef3307d3","#microsoft.graph.managedIOSStoreApp","PrinterOn Print"
"97aa7b7b-e13a-4956-b626-6a8279e790d8","#microsoft.graph.managedAndroidStoreApp","PrinterOn Print"
"8772bab1-27ef-48fe-9c61-9644bd7d38f8","#microsoft.graph.officeSuiteApp","Project Professional"
"cbdfe9e5-55f3-4c5a-8876-95f6269854ca","#microsoft.graph.officeSuiteApp","Project Standard"
"c0ebaa47-4fbf-4f50-a4f9-76addc1b0a8b","#microsoft.graph.win32LobApp","PuTTy"
"1eba9997-d893-4f96-8857-e0101193dccc","#microsoft.graph.win32LobApp","PyCharm Community Edition"
"f10ef088-cb62-4073-af64-03d184e692fe","#microsoft.graph.winGetApp","Python 3.12"
"f9f16a21-6c36-45d4-942f-671efb82dda2","#microsoft.graph.managedAndroidStoreApp","Qlik Sense Mobile"
"0ed98897-a9c5-484e-b447-a95e085b6705","#microsoft.graph.managedIOSStoreApp","Qlik Sense Mobile"
"47e5d524-8ae4-41be-ac93-3fbd700ec2fd","#microsoft.graph.managedAndroidStoreApp","Re:Work Enterprise"
"fa2fffc3-5d56-40d5-883c-ea22590f4be4","#microsoft.graph.managedIOSStoreApp","Re:Work Enterprise"
"01508244-4b4f-4d1d-a846-bcdfea605809","#microsoft.graph.managedIOSStoreApp","Recruitment.Exchange"
"ac736c40-d6d8-476d-bd63-d8c2ccff27cd","#microsoft.graph.managedAndroidStoreApp","Recruitment.Exchange"
"03199291-5645-4dd4-b59b-3682b8eeab54","#microsoft.graph.managedIOSStoreApp","Remote Desktop"
"417e4ebe-51be-4b88-8f97-578c3cae3d4d","#microsoft.graph.managedAndroidStoreApp","Remote Desktop"
"7ae0abdc-6adb-4ee9-b1f3-66d851b68f34","#microsoft.graph.managedAndroidStoreApp","Remote Desktop"
"9dd377e4-cb70-4a95-a142-1278951b1f2b","#microsoft.graph.win32LobApp","Rename Hybrid-joined computer"
"70881d0b-e95d-4329-b213-481870ed8040","#microsoft.graph.win32LobApp","Rename Hybrid-joined computer"
"335e4eaa-b894-4110-abff-12972b5eac73","#microsoft.graph.managedAndroidStoreApp","RICOH Spaces"
"b0de0eb5-42e5-4a1d-a15f-2e2eacfcb7a0","#microsoft.graph.managedIOSStoreApp","RICOH Spaces"
"474227af-8fd4-4daa-9a69-7b297c3d5469","#microsoft.graph.managedIOSStoreApp","RICOH Spaces V2"
"2c5d06a5-421b-485a-871b-e48f74257e58","#microsoft.graph.managedAndroidStoreApp","RICOH Spaces V2"
"8cd0d844-ae40-422d-a7c5-80798b2a02a6","#microsoft.graph.managedIOSStoreApp","RingCentral for Intune"
"db44d500-3976-4525-95e8-e083316a7ea3","#microsoft.graph.managedAndroidStoreApp","RingCentral for Intune"
"4ab29471-3424-43ee-9a29-5b289d94276b","#microsoft.graph.managedAndroidStoreApp","Riskonnect Resilience"
"8a909999-c2e6-4cf5-a788-9a0d7e2c9b46","#microsoft.graph.managedIOSStoreApp","Riskonnect Resilience"
"c23a8c98-8941-405a-a37e-839466b062d7","#microsoft.graph.androidManagedStoreApp","SBB Mobile"
"a6087ce7-5ac7-4e87-a36a-c1aaaf3c9d8e","#microsoft.graph.managedIOSStoreApp","Secure Contacts"
"6909fdf4-fa2c-4294-9d53-4b14848c1e0c","#microsoft.graph.managedAndroidStoreApp","Seismic"
"42d69051-17c8-42e0-8c62-5a8223c24efb","#microsoft.graph.managedIOSStoreApp","Seismic"
"edddf2c8-9dab-4543-b279-3379193feee2","#microsoft.graph.managedIOSStoreApp","Senses"
"1f6bdc81-3253-4630-b136-139cddf59f54","#microsoft.graph.managedAndroidStoreApp","ServiceNow® Agent - Intune"
"29915eba-2827-4cec-befe-1f7bf47756a9","#microsoft.graph.managedIOSStoreApp","ServiceNow® Agent - Intune"
"067fb643-cd78-4706-add2-8b7d1685e1a7","#microsoft.graph.androidManagedStoreApp","Settings"
"c796d433-b702-4d82-979b-6981bf2434a6","#microsoft.graph.managedIOSStoreApp","Singletrack for Intune"
"be3b92c5-6bee-402c-93ee-075ece26c952","#microsoft.graph.managedIOSStoreApp","Skype for Business"
"0b683bba-8375-44ac-b2fb-ca345e9e21c6","#microsoft.graph.managedAndroidStoreApp","Skype for Business"
"e9d0fdfe-c1ec-4a4e-9629-8145f3121e04","#microsoft.graph.managedIOSStoreApp","Slack for Intune"
"e9fa21c2-d352-45fe-a41a-842b0287344e","#microsoft.graph.managedAndroidStoreApp","Slack for Intune"
"51922921-c0e3-4595-bc31-8b1cc0f736ef","#microsoft.graph.managedAndroidStoreApp","Space Connect"
"e5f8e7f1-9f47-488c-bd93-b7eaf7ac684d","#microsoft.graph.managedIOSStoreApp","Space Connect"
"8fd43abd-59ed-4fb9-baa1-13b6db6b6848","#microsoft.graph.managedIOSStoreApp","Speaking Email"
"ece836cf-8821-4ab9-9932-fe01c503d609","#microsoft.graph.win32LobApp","STP Viewer"
"0858167f-2348-4457-b15f-b89020eb2795","#microsoft.graph.androidManagedStoreApp","Sunrise Mobile Network"
"6cdda2bf-f8ac-4781-a770-d6a888935088","#microsoft.graph.androidManagedStoreWebApp","Sunrise web site"
"71160a9a-fa50-4d57-a732-25dd35664dd7","#microsoft.graph.managedIOSStoreApp","Synchrotab for Intune"
"40f6fb57-27a6-403d-b0d8-25882954f7d3","#microsoft.graph.managedAndroidStoreApp","Tableau Mobile for Intune"
"4db686ba-dab1-43c7-9065-27423d8efcbe","#microsoft.graph.managedIOSStoreApp","Tableau Mobile for Intune"
"bd08cb1f-fc93-4df5-85cb-65b50559f67b","#microsoft.graph.managedAndroidStoreApp","Talent.Exchange"
"2ee5f2f9-af81-49ef-98f3-c8098e926977","#microsoft.graph.managedIOSStoreApp","Talent.Exchange"
"59b39437-9458-41cd-86e2-ae3962c37e0b","#microsoft.graph.managedIOSStoreApp","Team Papers for Intune"
"30adba99-bf4c-40d5-a3e6-6c2eb2549ea4","#microsoft.graph.win32LobApp","Teams New"
"b38dea56-f810-4dbc-a442-7bbdd4199593","#microsoft.graph.androidManagedStoreWebApp","Tech Guide"
"b4250576-4453-417a-b87c-236ab47fd6ec","#microsoft.graph.androidManagedStoreApp","Telegram"
"7b169b5d-ed11-439b-9637-5d71a43dc3d5","#microsoft.graph.androidManagedStoreWebApp","Trainings"
"1664ad96-28e0-4853-96e5-1335a55f7629","#microsoft.graph.managedAndroidStoreApp","Unique Moments"
"5bd5d89e-5c6b-482c-a5c3-7bbb934671f4","#microsoft.graph.managedIOSStoreApp","Unique Moments"
"72a666e2-cc87-46aa-91d0-08a587478e6d","#microsoft.graph.managedIOSStoreApp","Varicent"
"c3035a0c-67d2-4566-b717-52a73c753d2d","#microsoft.graph.managedAndroidStoreApp","Varicent"
"f4b34c04-ca89-42d2-bf3e-7795ae7df776","#microsoft.graph.managedIOSStoreApp","Vbrick Mobile"
"2a753bba-78ec-470b-9f35-84c6b29940ab","#microsoft.graph.managedAndroidStoreApp","Vbrick Mobile"
"2fa39d67-6c1b-497f-8f99-018455fb8f9e","#microsoft.graph.managedIOSStoreApp","Vera for Intune"
"15dede0d-5e39-4b4d-ab57-549514467b5d","#microsoft.graph.managedIOSStoreApp","VerityRMS"
"2d1973f5-bdde-480a-ac30-723acc2235fe","#microsoft.graph.officeSuiteApp","Visio Professional"
"b34ca31d-47f3-40cf-997f-40e8889bfdb1","#microsoft.graph.managedIOSStoreApp","Viva Engage"
"1648e5ce-df44-41f5-a337-d208ac0fef2c","#microsoft.graph.managedAndroidStoreApp","Viva Engage"
"7922417c-74e9-489b-88a7-3eec8e517b14","#microsoft.graph.winGetApp","VLC"
"f6eab72e-6618-4863-af14-9612c0edf732","#microsoft.graph.androidManagedStoreApp","VLC for Android"
"7038a0cd-8e80-44f6-b8d3-72a5fdf0c6e0","#microsoft.graph.managedIOSStoreApp","Voltage Mail"
"e57b7a9e-f95b-4eda-a539-df6b82fa7f7f","#microsoft.graph.managedAndroidStoreApp","Voltage SecureMail"
"d491c21f-581e-417f-97e9-b92e9d9c0217","#microsoft.graph.managedIOSStoreApp","VPSX Print for Intune"
"29db670e-ed9a-45ec-8c8b-de10fed0d324","#microsoft.graph.managedAndroidStoreApp","VPSX Print for Intune"
"d748ba06-c4ff-47ab-a5e2-05c5fa84cf9c","#microsoft.graph.managedIOSStoreApp","Webex for Intune"
"3f13e830-11b9-4783-9206-384ca0544e0f","#microsoft.graph.managedAndroidStoreApp","Webex for Intune"
"f8d68c83-d18c-4f88-a722-15472d0a194f","#microsoft.graph.androidManagedStoreApp","WhatsApp Messenger"
"8e72a94a-382e-4652-a25e-8f3c47c5de70","#microsoft.graph.win32LobApp","Windows Application Cleanup"
"9212fab8-dca1-464b-9f6a-5080e06b261f","#microsoft.graph.win32LobApp","Winget-AutoUpdate-aaS"
"b1f0b473-1441-4bc9-8e5f-5ffa9025c12d","#microsoft.graph.win32LobApp","WinSCP"
"c6a034c6-fd3f-488c-b25a-4bd6f1c74adc","#microsoft.graph.managedAndroidStoreApp","Work Folders"
"bd78db0f-8ef3-4aa7-927a-e9cdf2ac4823","#microsoft.graph.managedIOSStoreApp","Work Folders"
"684feed6-d2a0-4a73-a810-a5d16fca40ee","#microsoft.graph.androidManagedStoreApp","X509 Certificate Viewer Tool"
"0d5db95b-cbb8-4929-8626-fbfebee9e1a6","#microsoft.graph.androidManagedStoreApp","YouTube"
"91766b8e-6006-4e86-a1a5-62a541cf5472","#microsoft.graph.managedIOSStoreApp","ZERØ - email for attorneys"
"05620ead-c61c-4eb9-9653-e9c846b53ab8","#microsoft.graph.managedIOSStoreApp","Zero for Intune"
"392d2b4b-b923-4e78-93e6-1c0cddb65144","#microsoft.graph.managedIOSStoreApp","Zoom for Intune"
"c83d3841-d364-43fe-9035-a928be642d3d","#microsoft.graph.managedAndroidStoreApp","Zoom for Intune"
"35434797-975a-4546-9ca6-9910b08a70fc","#microsoft.graph.androidManagedStoreApp","Zoom Workplace"
