"Key","Value"
"0f5cdd00-0d0b-471b-836a-a1bde1e56884","SRMW-iOS-Unmanaged"
"305ff298-82fa-401a-8630-83b29a5a037b","SRMW-Android-Unmanaged"
"a65f6b79-5184-4792-ad8f-3d121283329a","Exclude Yealink test"
