"Key","Value"
"69610d05-a94f-47ef-8894-7a1199e51591","SRMW-Mobile-ComplMsg-General"
"f20e4372-cf44-4700-b753-6905cf8baf39","SRMW-Mobile-ComplMsg-OS"

