"Key","Value"
"da8402bf-dfbd-42d6-99fd-85839f0edabb","SRMW-Android-Filter-POWP"
"65e16545-8bca-449a-9dcd-bfeed9341546","SRMW-Android-Filter-Managed"
"aa0b704e-db66-49db-b819-9baf99240572","SRMW-Android-Filter-Unmanaged"
"0bf6f092-8ef6-4b9f-a221-8d74d27681e6","SRMW-iOS-Filter-Unmanaged"
"f4f7ab75-656e-4805-bce5-3032304b20e5","SRMW-iOS-Filter-Managed"
